date,close,log_return,rvol_21d,regime,regime_label
2021-08-12,417.0851745605469,0.0029925363596256167,0.10497299524339729,0,Low Vol
2021-08-13,417.84429931640625,0.0018184169772179027,0.10378079354410114,0,Low Vol
2021-08-16,418.8281555175781,0.0023518323065917952,0.0984115433584747,0,Low Vol
2021-08-17,416.0826416015625,-0.006576807538668187,0.08393342911831568,0,Low Vol
2021-08-18,411.5286560058594,-0.011005242610658843,0.08346914198986304,0,Low Vol
2021-08-19,412.16583251953125,0.0015471188641964378,0.07936265481194865,0,Low Vol
2021-08-20,415.4454345703125,0.007925506450093277,0.08324242035758497,0,Low Vol
2021-08-23,419.099853515625,0.008757924478538475,0.08127891136635364,0,Low Vol
2021-08-24,419.76519775390625,0.0015862965724784896,0.08111048976468002,0,Low Vol
2021-08-25,420.6460266113281,0.0020961861393914635,0.07886489409213823,0,Low Vol
2021-08-26,418.1628112792969,-0.005920830764302422,0.0823923777341084,0,Low Vol
2021-08-27,421.901611328125,0.008901280983883394,0.08637962994965313,0,Low Vol
2021-08-30,423.75701904296875,0.004388084329557091,0.08434823970277987,0,Low Vol
2021-08-31,423.1291809082031,-0.0014826980291363866,0.0840457357541641,0,Low Vol
2021-09-01,423.35400390625,0.0005311930759325096,0.08056770784244828,0,Low Vol
2021-09-02,424.656494140625,0.003071875316665472,0.07769275827964252,0,Low Vol
2021-09-03,424.5534362792969,-0.0002427146884236247,0.07589183163627868,0,Low Vol
2021-09-07,423.0353698730469,-0.0035820860739692074,0.07764893965113523,0,Low Vol
2021-09-08,422.52001953125,-0.0012189630911629298,0.07777783562995992,0,Low Vol
2021-09-09,420.7115478515625,-0.004289389824715822,0.07983688181263304,0,Low Vol
2021-09-10,417.3945007324219,-0.007915619853650666,0.08483665959587806,0,Low Vol
2021-09-13,418.46270751953125,0.0025559565870951293,0.08466746063773485,0,Low Vol
2021-09-14,416.20440673828125,-0.005411274155361035,0.08656276494020672,0,Low Vol
2021-09-15,419.68084716796875,0.008318032787152502,0.09111534617724791,0,Low Vol
2021-09-16,419.015625,-0.0015863243248123845,0.08809985899134631,0,Low Vol
2021-09-17,414.9339294433594,-0.009788909000818016,0.08620764295721503,0,Low Vol
2021-09-20,408.0151672363281,-0.016814953083425562,0.10461087408389398,0,Low Vol
2021-09-21,407.6297607421875,-0.0009450350504340796,0.10004141624329148,0,Low Vol
2021-09-22,411.6060791015625,0.009707460029356636,0.10124379903733326,0,Low Vol
2021-09-23,416.6071472167969,0.012076911454021417,0.11053249841072556,0,Low Vol
2021-09-24,417.2933349609375,0.001645730908376241,0.11041735017338065,0,Low Vol
2021-09-27,416.099609375,-0.002864738441648781,0.10898362439247036,0,Low Vol
2021-09-28,407.7143249511719,-0.020357931994023838,0.12415225536205127,0,Low Vol
2021-09-29,408.4006652832031,0.0016819700705170476,0.12284682067815986,0,Low Vol
2021-09-30,403.4090270996094,-0.012297712478539929,0.12814042966115358,0,Low Vol
2021-10-01,408.2032165527344,0.011814127380039894,0.1369118451490776,1,High Vol
2021-10-04,402.93902587890625,-0.012979880238731126,0.1410396850480334,1,High Vol
2021-10-05,407.1316223144531,0.010351279560293823,0.1477888715345849,1,High Vol
2021-10-06,408.8236083984375,0.004147258196139707,0.14916229683528764,1,High Vol
2021-10-07,412.358154296875,0.008608490559823772,0.15332790694088888,1,High Vol
2021-10-08,411.6060791015625,-0.001825504976268507,0.15293118261532304,1,High Vol
2021-10-11,408.6262512207031,-0.007265846224478053,0.152579360868088,1,High Vol
2021-10-12,407.6203918457031,-0.0024645979072552937,0.15209092511397468,1,High Vol
2021-10-13,409.0867919921875,0.003591009731064404,0.15218456570475955,1,High Vol
2021-10-14,415.96795654296875,0.016680890863248535,0.161013879033554,1,High Vol
2021-10-15,419.1358947753906,0.007586968790775065,0.1632984235161662,1,High Vol
2021-10-18,420.3767395019531,0.0029561094842428474,0.15958466171485522,1,High Vol
2021-10-19,423.6199035644531,0.00768529129090893,0.14800543080144662,1,High Vol
2021-10-20,425.2837829589844,0.0039200713854255125,0.14783321229454421,1,High Vol
2021-10-21,426.3929748535156,0.002604726526760538,0.14520289822687993,1,High Vol
2021-10-22,425.9511413574219,-0.0010367491891262182,0.14039915028159058,1,High Vol
2021-10-25,428.2354736328125,0.005348568289393509,0.1411788230533628,1,High Vol
2021-10-26,428.6208801269531,0.0008995825693311685,0.1404023784429534,1,High Vol
2021-10-27,426.7220153808594,-0.004440015520190127,0.11840970130241783,0,Low Vol
2021-10-28,430.8393859863281,0.009602582945735077,0.12114585348150884,0,Low Vol
2021-10-29,431.713623046875,0.002027092481858356,0.1085357289756373,0,Low Vol
2021-11-01,432.456298828125,0.001718819286099704,0.10401416064135516,0,Low Vol
2021-11-02,434.2047119140625,0.0040348312344947795,0.08688572640814389,0,Low Vol
2021-11-03,436.85565185546875,0.006086715079736994,0.08388909249614791,0,Low Vol
2021-11-04,438.91436767578125,0.004701507397106393,0.08397692639780024,0,Low Vol
2021-11-05,440.4371337890625,0.003463387809955134,0.0818054474103633,0,Low Vol
2021-11-08,440.813232421875,0.0008535568779704508,0.08026975949734624,0,Low Vol
2021-11-09,439.3561096191406,-0.003311008607801223,0.074709094262005,0,Low Vol
2021-11-10,435.8215637207031,-0.008077365827230428,0.08244063013796012,0,Low Vol
2021-11-11,435.9625244140625,0.00032338441709664685,0.08301324502466707,0,Low Vol
2021-11-12,439.25274658203125,0.00751869346178976,0.06889643867474297,0,Low Vol
2021-11-15,439.4031066894531,0.000342250286798289,0.06682018200851593,0,Low Vol
2021-11-16,441.1422119140625,0.003950069233563649,0.06704112196063831,0,Low Vol
2021-11-17,440.0705871582031,-0.002432160053156637,0.06594553283757483,0,Low Vol
2021-11-18,441.5653076171875,0.0033907918222638505,0.06575779325215116,0,Low Vol
2021-11-19,440.7756652832031,-0.001789880712898678,0.06682441708472686,0,Low Vol
2021-11-22,439.5347595214844,-0.0028192477304890234,0.06797911852425788,0,Low Vol
2021-11-23,440.1175231933594,0.001324986630704197,0.06651832554543027,0,Low Vol
2021-11-24,441.2926025390625,0.0026663638358176297,0.06666462856073306,0,Low Vol
2021-11-26,431.45037841796875,-0.022555647212375265,0.10508368732926911,0,Low Vol
2021-11-29,436.7428283691406,0.012192022392791253,0.10823773628134634,0,Low Vol
2021-11-30,428.24481201171875,-0.0196495056918355,0.12884334301164763,0,Low Vol
2021-12-01,423.4883117675781,-0.01116910815986698,0.13383121171015838,0,Low Vol
2021-12-02,429.974609375,0.0152002443998931,0.14430119558714188,1,High Vol
2021-12-03,426.2331237792969,-0.0087397234717965,0.14495646847732524,1,High Vol
2021-12-06,431.28118896484375,0.011773852460465861,0.15053048345061337,1,High Vol
2021-12-07,440.2021789550781,0.020473831033017132,0.1672555940481839,1,High Vol
2021-12-08,441.36785888671875,0.0026445558741082674,0.16748909342029575,1,High Vol
2021-12-09,438.3879089355469,-0.00677451960420127,0.16879206066211572,1,High Vol
2021-12-10,442.5146789550781,0.009369481406931553,0.16922871514807863,1,High Vol
2021-12-13,438.5946960449219,-0.008897893687784153,0.1724883813119005,1,High Vol
2021-12-14,435.57708740234375,-0.006903953400907572,0.17210432877704104,1,High Vol
2021-12-15,442.3830871582031,0.015504430137526913,0.18072703876264706,1,High Vol
2021-12-16,438.4819030761719,-0.008857678831589859,0.1829199245562809,1,High Vol
2021-12-17,433.815185546875,-0.010699937243698556,0.18635100315482683,1,High Vol
2021-12-20,429.2022399902344,-0.01069037391887689,0.18884101276897552,1,High Vol
2021-12-21,436.8244323730469,0.017603128054088122,0.19990030584648372,1,High Vol
2021-12-22,441.19219970703125,0.009949249715540186,0.20284816940149733,1,High Vol
2021-12-23,443.937255859375,0.006202629312276503,0.20389631987721657,1,High Vol
2021-12-27,450.2200012207031,0.01405311808317371,0.20922866120766395,1,High Vol
2021-12-28,449.8520202636719,-0.0008176700725050834,0.1912295608666591,1,High Vol
2021-12-29,450.42742919921875,0.0012782897893377971,0.1875951109389404,1,High Vol
2021-12-30,449.1822509765625,-0.0027682650493337495,0.17212671359951023,1,High Vol
2021-12-31,448.05023193359375,-0.002523358583628981,0.16612018328391395,1,High Vol
2022-01-03,450.6444091796875,0.005773227819046407,0.16027833403438785,1,High Vol
2022-01-04,450.4934997558594,-0.00033493081079482374,0.15560269987241285,1,High Vol
2022-01-05,441.8430480957031,-0.019388923778980067,0.1693803281537849,1,High Vol
2022-01-06,441.42803955078125,-0.0009397082758978932,0.1541614889986494,1,High Vol
2022-01-07,439.6827697753906,-0.003961526834978574,0.15450322241227524,1,High Vol
2022-01-10,439.1356506347656,-0.0012451245868389392,0.1527074023420985,1,High Vol
2022-01-11,443.1355285644531,0.009067292298286988,0.152479226091323,1,High Vol
2022-01-12,444.3334045410156,0.0026995349568570996,0.14914406154303828,1,High Vol
2022-01-13,438.2111511230469,-0.013874317365207533,0.15539760989087123,1,High Vol
2022-01-14,438.3904113769531,0.0004089891327453702,0.14523820006750757,1,High Vol
2022-01-18,430.6267395019531,-0.017868182293669845,0.1548600658127231,1,High Vol
2022-01-19,426.1552734375,-0.01043790974604899,0.15465282139526262,1,High Vol
2022-01-20,421.4385681152344,-0.011129750547136013,0.15501221182081779,1,High Vol
2022-01-21,413.1654052734375,-0.019826011134999814,0.15302503688834634,1,High Vol
2022-01-24,414.9200744628906,0.004237900213239938,0.1483054544158512,1,High Vol
2022-01-25,409.85430908203125,-0.012284157180401618,0.14779734056845495,1,High Vol
2022-01-26,408.8260192871094,-0.002512068019811596,0.13297610753908579,0,Low Vol
2022-01-27,406.8072814941406,-0.004950121367643512,0.13226657915306936,0,Low Vol
2022-01-28,416.9104309082031,0.024531841283143344,0.16594827619084382,1,High Vol
2022-01-31,424.41949462890625,0.017850935506592558,0.18197669103733405,1,High Vol
2022-02-01,427.2872009277344,0.006734048589031978,0.18489237402830175,1,High Vol
2022-02-02,431.4379577636719,0.00966732864502692,0.1874977814979628,1,High Vol
2022-02-03,421.2969970703125,-0.023785676293671294,0.20180913055590266,1,High Vol
2022-02-04,423.2781066894531,0.004691384446107212,0.19456571931579228,1,High Vol
2022-02-07,421.91961669921875,-0.003214611498580381,0.19456261576308514,1,High Vol
2022-02-08,425.3912048339844,0.008194413366350737,0.19767048813473598,1,High Vol
2022-02-09,431.61724853515625,0.014529969251003898,0.20540306516251267,1,High Vol
2022-02-10,423.86285400390625,-0.018129251383678692,0.2104479839481275,1,High Vol
2022-02-11,415.5048828125,-0.019915579489242413,0.21835862891708072,1,High Vol
2022-02-14,414.14654541015625,-0.0032744802692691254,0.21488595504144758,1,High Vol
2022-02-15,420.825439453125,0.015998228958511617,0.22429786485362588,1,High Vol
2022-02-16,421.2969970703125,0.0011199266187973014,0.21683617902354121,1,High Vol
2022-02-17,412.29754638671875,-0.021592752532739852,0.22616811104929208,1,High Vol
2022-02-18,409.6279296875,-0.006496029542140977,0.22426295512049724,1,High Vol
2022-02-22,405.2319641113281,-0.010789605074727319,0.21694988712745672,1,High Vol
2022-02-23,398.04364013671875,-0.017898006181325775,0.2237592749809964,1,High Vol
2022-02-24,404.03387451171875,0.014937074389212171,0.227793641761442,1,High Vol
2022-02-25,412.9484558105469,0.021824058592103963,0.24057021309615834,1,High Vol
2022-02-28,411.8919372558594,-0.0025617541074843394,0.2400328967219965,1,High Vol
2022-03-01,405.61871337890625,-0.015347437997394452,0.22943635093121748,1,High Vol
2022-03-02,413.08050537109375,0.018228913489666113,0.22983741784985032,1,High Vol
2022-03-03,411.0240478515625,-0.004990778851994823,0.22826346579972773,1,High Vol
2022-03-04,407.68463134765625,-0.008157810240787012,0.22526539300105086,1,High Vol
2022-03-07,395.6664123535156,-0.029922449936120244,0.2333618740708468,1,High Vol
2022-03-08,392.6665344238281,-0.007610724433449741,0.23214840618008342,1,High Vol
2022-03-09,403.19427490234375,0.026457778743473725,0.2544160864359309,1,High Vol
2022-03-10,401.3736572265625,-0.00452571053500035,0.25169332970333974,1,High Vol
2022-03-11,396.2701110839844,-0.012796729542591917,0.24576196688930044,1,High Vol
2022-03-14,393.37408447265625,-0.007335049411309998,0.24077471229811034,1,High Vol
2022-03-15,402.0245056152344,0.021752017986443772,0.24824872582168614,1,High Vol
2022-03-16,410.93914794921875,0.02193209901381573,0.2610929646599601,1,High Vol
2022-03-17,416.0804138183594,0.012433399011957218,0.25855675055307786,1,High Vol
2022-03-18,420.6376037597656,0.010893120283336702,0.2615465277107098,1,High Vol
2022-03-21,420.51458740234375,-0.0002924948887762026,0.24960121974861793,1,High Vol
2022-03-22,425.4351806640625,0.01163343012098007,0.25069461010900884,1,High Vol
2022-03-23,419.95623779296875,-0.012962089426637272,0.25217816532894916,1,High Vol
2022-03-24,426.2868957519531,0.014962073682945509,0.2456074229329873,1,High Vol
2022-03-25,428.36865234375,0.00487157829490963,0.24202888121452568,1,High Vol
2022-03-28,431.4156799316406,0.007087917818516394,0.2326234395304378,1,High Vol
2022-03-29,436.7526550292969,0.01229494814131993,0.23457038852701279,1,High Vol
2022-03-30,434.0557556152344,-0.006194033046851239,0.22769458172786594,1,High Vol
2022-03-31,427.3750305175781,-0.01551107564198554,0.22967327807297938,1,High Vol
2022-04-01,428.5863037109375,0.002830207284966324,0.22843144095115184,1,High Vol
2022-04-04,432.25787353515625,0.008530212980649314,0.2263940228538837,1,High Vol
2022-04-05,426.7978210449219,-0.012711925548087895,0.20154997126326424,1,High Vol
2022-04-06,422.5301513671875,-0.010049605650398785,0.20342857280441268,1,High Vol
2022-04-07,424.6592102050781,0.005026180489443885,0.18571712801217993,1,High Vol
2022-04-08,423.5237121582031,-0.002677485469926226,0.18494869326248828,1,High Vol
2022-04-11,416.2847900390625,-0.017239885977645565,0.19016346438306145,1,High Vol
2022-04-12,414.7423095703125,-0.0037122309027972675,0.18824392822165723,1,High Vol
2022-04-13,419.4926452636719,0.011388607032300394,0.17804968811100863,1,High Vol
2022-04-14,414.2691345214844,-0.01253014760712303,0.1693088445677264,1,High Vol
2022-04-18,414.43951416015625,0.0004111931047022715,0.16355274919535442,1,High Vol
2022-04-19,421.1296081542969,0.016013605049990665,0.1688017224685191,1,High Vol
2022-04-20,420.8173522949219,-0.0007417471369574602,0.16882057048822863,1,High Vol
2022-04-21,414.524658203125,-0.015066435179200425,0.1710281878129827,1,High Vol
2022-04-22,403.1504821777344,-0.027822564680455922,0.190503144022658,1,High Vol
2022-04-25,405.48773193359375,0.005780721770688944,0.18273278879717184,1,High Vol
2022-04-26,393.7445068359375,-0.02938837977696775,0.20301188784580096,1,High Vol
2022-04-27,394.8516845703125,0.002807973139921195,0.2005899069744779,1,High Vol
2022-04-28,404.8253173828125,0.02494544666966562,0.21776292681801462,1,High Vol
2022-04-29,389.8647766113281,-0.03765570659676479,0.24767643760011102,1,High Vol
2022-05-02,392.2115783691406,0.006001482557932194,0.2475078437948619,1,High Vol
2022-05-03,394.00946044921875,0.004573485381675188,0.24819457715961485,1,High Vol
2022-05-04,406.0081787109375,0.02999838370495236,0.2718694075596277,1,High Vol
2022-05-05,391.5774841308594,-0.036189892115928164,0.2937404491867502,1,High Vol
2022-05-06,389.240234375,-0.005986689802588475,0.29304012922002276,1,High Vol
2022-05-09,376.7778015136719,-0.03254109430205443,0.30716501833222376,1,High Vol
2022-05-10,377.64837646484375,0.002307913916583776,0.3082659778202744,1,High Vol
2022-05-11,371.6490478515625,-0.016013552484291784,0.307704238217546,1,High Vol
2022-05-12,371.2610778808594,-0.0010444601373287862,0.3080273203895613,1,High Vol
2022-05-13,380.1371154785156,0.02362648876204287,0.31908720750058406,1,High Vol
2022-05-16,378.59466552734375,-0.004065869163981289,0.31781176123969324,1,High Vol
2022-05-17,386.38250732421875,0.020361681734043083,0.3288512587484615,1,High Vol
2022-05-18,370.8067626953125,-0.041146758767038945,0.34565286804729556,1,High Vol
2022-05-19,368.5357971191406,-0.006143221942391827,0.34511174077121354,1,High Vol
2022-05-20,368.6966552734375,0.00043638381985901633,0.34433717014674625,1,High Vol
2022-05-23,375.5950012207031,0.018537204937496648,0.3440528709721844,1,High Vol
2022-05-24,372.727783203125,-0.007663088999024175,0.342696123521578,1,High Vol
2022-05-25,376.020751953125,0.00879598376915074,0.33244310143274414,1,High Vol
2022-05-26,383.5341796875,0.01978440925614518,0.3407585002559036,1,High Vol
2022-05-27,392.94964599609375,0.02425273393611667,0.3400918741501814,1,High Vol
2022-05-31,390.74481201171875,-0.005626784211776768,0.31420385155377956,1,High Vol
2022-06-01,387.584228515625,-0.008121503127506457,0.31467420348790665,1,High Vol
2022-06-02,394.9651184082031,0.018864264089842504,0.3214360539905536,1,High Vol
2022-06-03,388.483154296875,-0.01654764519003506,0.30703084474126624,1,High Vol
2022-06-06,389.6660461425781,0.003040272369830031,0.28113314123854155,1,High Vol
2022-06-07,393.4038391113281,0.009546584351620271,0.2822747328368312,1,High Vol
2022-06-08,389.1266784667969,-0.01093172251476379,0.25939592048861965,1,High Vol
2022-06-09,379.8721008300781,-0.02407032288826598,0.2740851198378641,1,High Vol
2022-06-10,368.8575134277344,-0.029424192306747105,0.28772735000939537,1,High Vol
2022-06-13,354.85260009765625,-0.03870793473711475,0.3169543089849723,1,High Vol
2022-06-14,353.7833251953125,-0.0030178422394411954,0.3027706901204809,1,High Vol
2022-06-15,358.8270263671875,0.014155801651667155,0.30880166211229126,1,High Vol
2022-06-16,346.95123291015625,-0.033656220764680986,0.3149289003370969,1,High Vol
2022-06-17,347.69915771484375,0.0021533856564291795,0.28700936463791354,1,High Vol
2022-06-21,356.4519958496094,0.024861960226476427,0.30249681101206327,1,High Vol
2022-06-22,355.8058776855469,-0.0018142820607566672,0.30240753359351097,1,High Vol
2022-06-23,359.29364013671875,0.00975469852924421,0.2964762969397479,1,High Vol
2022-06-24,370.7168884277344,0.031298674069136466,0.3172775916533205,1,High Vol
2022-06-27,369.30096435546875,-0.0038267341654713138,0.3157486151919895,1,High Vol
2022-06-28,361.7550354003906,-0.020644648188046746,0.3134961789847782,1,High Vol
2022-06-29,361.4604187011719,-0.0008147412056674783,0.2978948732534084,1,High Vol
2022-06-30,358.5238037109375,-0.008157487854485859,0.2982002442990535,1,High Vol
2022-07-01,362.3157958984375,0.010521139984108812,0.3019996356686424,1,High Vol
2022-07-05,363.0,0.0018866383673929474,0.29192181523249666,1,High Vol
2022-07-06,364.22601318359375,0.0033717560232615225,0.28929334877513196,1,High Vol
2022-07-07,369.6810302734375,0.014865963203139605,0.29527916568969054,1,High Vol
2022-07-08,369.3769226074219,-0.0008229603158821778,0.2921135586670451,1,High Vol
2022-07-11,365.15728759765625,-0.011489407489273101,0.2923106571553845,1,High Vol
2022-07-12,361.9261169433594,-0.008888091532469007,0.2831266288970296,1,High Vol
2022-07-13,360.025390625,-0.00526553567667226,0.2658081236080814,1,High Vol
2022-07-14,359.15106201171875,-0.002431472946125103,0.22828766575598425,1,High Vol
2022-07-15,366.0127258300781,0.018925017293608376,0.23644731985674028,1,High Vol
2022-07-18,362.9905090332031,-0.008291414815439267,0.23422586499207498,1,High Vol
2022-07-19,372.7982482910156,0.026660696001203216,0.21570194807738743,1,High Vol
2022-07-20,375.1741638183594,0.00635297099175474,0.2158813477503891,1,High Vol
2022-07-21,378.99462890625,0.010131678228729468,0.2032831224528047,1,High Vol
2022-07-22,375.4783020019531,-0.009321347978488524,0.20711336211930317,1,High Vol
2022-07-25,375.9344177246094,0.0012140219794063065,0.2054832133841222,1,High Vol
2022-07-26,371.4867858886719,-0.011901413319669934,0.18136237218114631,1,High Vol
2022-07-27,381.1329040527344,0.025634849922625016,0.20098182393983416,1,High Vol
2022-07-28,385.9131774902344,0.012464271548222472,0.18727090032852772,1,High Vol
2022-07-29,391.53936767578125,0.014473650997209216,0.1907231813922468,1,High Vol
2022-08-01,390.3798828125,-0.0029657428498499542,0.18743940064669404,1,High Vol
2022-08-02,387.8045349121094,-0.006618886844348987,0.1893815522475047,1,High Vol
2022-08-03,393.8773498535156,0.015538129361829805,0.1940027001813861,1,High Vol
2022-08-04,393.6111755371094,-0.0006760081397014186,0.19464394276338706,1,High Vol
2022-08-05,392.9459533691406,-0.0016914787295853838,0.19108865565143637,1,High Vol
2022-08-08,392.48968505859375,-0.001161822406693979,0.19117556668856783,1,High Vol
2022-08-09,390.9311828613281,-0.003978715188810079,0.18575095366980993,1,High Vol
2022-08-10,399.1422424316406,0.0207863090993676,0.18972378736547485,1,High Vol
2022-08-11,399.1422424316406,0.0,0.18711140926959222,1,High Vol
2022-08-12,405.89935302734375,0.01678737924008127,0.18943784469941213,1,High Vol
2022-08-15,407.5719299316406,0.004112202351337802,0.18338587234018544,1,High Vol
2022-08-16,408.3702697753906,0.0019568545389420126,0.17727593811678596,1,High Vol
2022-08-17,405.4717102050781,-0.0071231809063886705,0.16492686761677777,1,High Vol
2022-08-18,406.6501159667969,0.0029020438825141585,0.16473983425362812,1,High Vol
2022-08-19,401.1855773925781,-0.01352904301961134,0.17350378504450706,1,High Vol
2022-08-22,392.8318786621094,-0.021042376091759293,0.18789821736410836,1,High Vol
2022-08-23,391.8814697265625,-0.0024223097573539544,0.18854792316599675,1,High Vol
2022-08-24,393.1360168457031,0.003196229914939105,0.1816724899944031,1,High Vol
2022-08-25,398.6860656738281,0.014018653540681821,0.1670618034380719,1,High Vol
2022-08-26,385.1909484863281,-0.03443512294595405,0.20520049012051933,1,High Vol
2022-08-29,382.64398193359375,-0.006634175636734114,0.19926739082884798,1,High Vol
2022-08-30,378.4433288574219,-0.011038669733256318,0.20216397700309863,1,High Vol
2022-08-31,375.5638122558594,-0.007637939863798523,0.2025209479280539,1,High Vol
2022-09-01,376.74224853515625,0.003132866540795512,0.1937177227921424,1,High Vol
2022-09-02,372.76971435546875,-0.010600421542084884,0.1958260580715679,1,High Vol
2022-09-06,371.3632507324219,-0.0037801451187831174,0.19583888876429636,1,High Vol
2022-09-07,378.03472900390625,0.01780537099521976,0.20832758575469776,1,High Vol
2022-09-08,380.5057067871094,0.006515108244720713,0.21010046373306188,1,High Vol
2022-09-09,386.4169006347656,0.015415664768956328,0.20371770204042874,1,High Vol
2022-09-12,390.5700378417969,0.010690467381389339,0.20805766886833063,1,High Vol
2022-09-13,373.5870666503906,-0.04445621988406056,0.24656269911414755,1,High Vol
2022-09-14,375.01251220703125,0.0038083037172065284,0.24643970664417422,1,High Vol
2022-09-15,370.75494384765625,-0.011418075649480526,0.24674552708989259,1,High Vol
2022-09-16,367.926513671875,-0.0076580885307467594,0.24682135065749244,1,High Vol
